,date,ARE,ARG,AUS,AUT,BEL,BGD,BRA,CAN,CHE,CHL,CHN,COL,CZE,DEU,DNK,EGY,ESP,FIN,FRA,GBR,HKG,IDN,IND,IRL,IRN,ISR,ITA,JPN,KOR,MEX,MYS,NGA,NLD,NOR,NZL,PAK,PER,PHL,POL,PRT,ROU,RUS,SAU,SGP,SWE,THA,TUR,USA,VNM,ZAF
0,2020-03-15,0,36,57,0,34,0,28,26,17,18,100,25,32,0,0,46,59,43,64,64,16,47,49,0,0,0,0,61,0,14,18,17,7,0,0,0,24,23,0,13,85,0,0,28,0,13,31,55,14,30
1,2020-03-22,41,58,59,0,40,0,33,23,53,0,0,58,31,41,0,0,56,0,66,49,8,51,34,27,100,30,17,70,58,38,17,0,27,28,16,48,41,12,22,40,77,0,0,52,67,48,30,71,0,0
2,2020-03-29,0,16,58,0,33,0,36,21,17,47,0,18,0,55,0,0,36,42,57,39,15,48,46,53,0,0,18,22,29,44,29,17,33,29,17,47,10,12,0,13,0,52,0,26,0,52,29,61,18,15
3,2020-04-05,81,48,27,0,35,0,42,22,18,34,0,13,0,30,0,41,41,0,59,15,32,47,53,0,0,0,0,51,100,14,46,0,7,33,0,0,38,0,24,0,0,0,0,0,24,63,30,61,14,0
4,2020-04-12,0,48,28,0,17,0,52,44,26,100,0,79,0,29,0,0,46,42,65,20,8,44,42,28,39,0,93,43,28,20,16,36,0,0,0,0,35,18,0,25,87,47,0,24,23,37,91,52,14,32
5,2020-04-19,0,8,33,43,33,0,33,30,8,17,0,65,64,84,29,0,61,0,55,59,15,27,30,54,66,0,35,77,14,71,47,17,7,0,0,50,26,17,0,24,0,0,0,48,23,13,0,61,42,30
6,2020-04-26,0,58,46,0,45,0,31,26,32,34,0,43,65,82,0,46,59,0,59,29,0,25,65,0,0,0,0,42,30,40,33,17,14,30,15,0,34,29,0,100,79,0,0,0,22,25,30,64,47,0
7,2020-05-03,43,48,26,0,23,0,54,21,38,32,0,42,0,56,58,0,45,0,63,37,8,26,59,0,38,0,56,34,86,45,63,17,0,30,15,0,81,17,0,37,0,0,0,25,89,63,28,63,22,42
8,2020-05-10,0,42,48,0,42,97,48,22,29,33,94,22,0,56,0,0,100,0,55,69,0,37,72,0,0,0,53,63,14,46,16,0,13,30,16,53,56,11,46,38,0,26,0,26,22,63,63,51,76,58
9,2020-05-17,0,8,54,0,14,100,35,11,18,16,0,70,0,15,0,0,67,89,44,58,16,19,41,0,13,0,19,63,14,42,51,16,7,99,17,0,23,34,0,40,0,53,0,26,23,25,31,55,63,15
