,date,ARE,ARG,AUS,AUT,BEL,BGD,BRA,CAN,CHE,CHL,CHN,COL,CZE,DEU,DNK,EGY,ESP,FIN,FRA,GBR,HKG,IDN,IND,IRL,IRN,ISR,ITA,JPN,KOR,MEX,MYS,NGA,NLD,NOR,NZL,PAK,PER,PHL,POL,PRT,ROU,RUS,SAU,SGP,SWE,THA,TUR,USA,VNM,ZAF
27,2018-07-15,38,62,52,38,51,22,74,74,29,73,43,33,31,46,35,43,36,27,59,36,0,19,34,58,7,77,31,57,15,66,79,27,22,30,46,13,48,23,29,44,21,42,23,54,26,10,46,80,23,37
28,2018-07-22,38,50,49,65,51,64,62,64,30,53,0,42,46,40,17,64,33,35,64,38,29,44,56,38,0,47,32,55,64,72,11,0,61,15,44,26,13,69,14,38,0,62,11,11,26,11,18,82,58,42
29,2018-07-29,76,71,60,20,53,0,64,78,36,20,0,46,54,41,47,29,38,42,78,44,28,55,63,57,6,69,34,58,49,74,88,26,41,53,55,40,55,51,27,50,0,59,17,53,24,10,17,73,40,52
30,2018-08-05,94,87,47,25,56,66,67,53,56,30,43,44,53,40,30,15,41,56,85,37,28,48,50,67,6,30,40,55,68,69,22,24,35,25,44,13,46,90,23,49,22,31,28,33,31,21,17,81,28,34
31,2018-08-12,18,99,53,20,48,0,100,72,49,25,0,48,23,47,43,45,37,72,89,40,69,33,58,56,0,43,41,57,14,63,100,12,48,49,0,28,80,57,34,59,0,62,11,10,31,20,42,79,43,65
32,2018-08-19,64,68,74,19,96,0,60,100,65,20,84,67,83,52,0,55,70,72,85,47,56,7,49,29,0,71,41,56,55,75,47,0,26,61,56,31,51,29,23,45,22,68,47,11,31,31,11,75,39,27
33,2018-08-26,19,54,67,31,55,0,62,56,64,34,0,51,81,56,71,35,70,41,72,54,42,40,45,39,0,57,55,62,56,72,34,24,67,24,34,84,50,59,100,44,0,60,51,41,30,10,18,71,27,47
34,2018-09-02,18,67,63,31,31,21,60,69,84,56,0,59,89,50,14,14,71,16,71,41,0,100,100,57,0,36,57,65,14,59,44,13,40,36,56,14,70,39,13,37,43,69,27,62,23,31,17,72,35,19
35,2018-09-09,17,56,52,63,82,0,66,61,86,54,0,41,59,71,14,43,69,47,79,41,40,40,86,85,0,63,55,59,55,80,21,26,65,48,23,14,65,60,21,82,0,53,22,61,44,21,35,73,41,46
36,2018-09-16,49,67,51,87,51,0,60,77,90,83,0,42,73,81,0,22,64,49,75,40,0,84,67,57,0,37,46,61,50,71,85,36,73,59,23,0,47,35,26,89,0,66,32,31,15,10,27,77,29,60
37,2018-09-23,48,58,58,37,50,0,79,60,57,49,0,19,52,74,29,23,52,57,73,47,57,51,80,39,6,78,44,64,31,61,41,36,86,49,57,39,56,23,37,50,22,68,49,62,45,10,44,65,52,28
38,2018-09-30,34,43,45,62,35,21,58,55,40,60,0,31,35,66,29,30,54,25,78,47,28,70,48,47,12,58,46,63,42,55,20,36,66,64,84,14,32,23,21,84,22,65,38,31,60,10,18,70,24,73
39,2018-10-07,34,48,43,50,70,41,69,83,59,52,0,60,36,55,46,46,50,25,82,38,68,74,47,18,0,60,42,69,82,67,40,38,46,39,48,14,43,45,27,88,22,67,44,21,39,32,46,70,60,20
40,2018-10-14,68,56,68,50,53,0,57,78,63,60,37,42,44,52,0,100,51,9,69,35,56,39,52,29,0,38,40,67,29,71,50,38,50,13,58,56,33,46,23,51,0,78,28,22,24,11,18,72,25,20
41,2018-10-21,17,49,54,88,82,20,75,43,31,31,0,56,42,59,15,30,48,51,73,42,69,55,55,48,0,54,35,69,58,65,71,62,46,63,0,14,58,100,31,76,21,65,11,94,39,21,54,65,30,54
42,2018-10-28,86,55,43,38,56,20,59,57,42,50,37,37,28,50,30,15,35,41,85,40,27,80,62,60,7,42,46,70,22,69,63,50,37,75,22,42,53,45,27,47,43,74,17,51,32,0,28,74,43,46
43,2018-11-04,17,42,46,55,83,21,57,78,49,60,36,66,48,44,14,23,39,33,68,42,13,38,55,63,0,86,43,69,57,61,43,24,67,37,21,58,48,23,43,82,21,52,49,21,46,31,53,68,48,39
44,2018-11-11,17,52,57,31,33,20,64,86,59,50,72,39,35,49,30,40,41,78,75,41,27,20,70,46,0,66,40,62,43,50,32,26,69,0,46,43,36,58,22,52,80,48,85,10,31,32,9,78,30,27
45,2018-11-18,52,32,56,29,59,43,64,63,54,37,39,49,41,44,0,53,41,65,71,38,0,47,62,27,0,54,40,63,43,59,45,27,36,24,32,0,52,40,20,38,0,40,45,21,30,66,78,78,43,20
46,2018-11-25,18,55,49,36,71,21,72,76,28,52,39,70,63,32,14,38,43,17,78,48,55,66,65,37,6,29,38,63,36,54,11,13,52,37,88,28,44,35,25,53,41,45,45,11,54,21,26,82,37,35
47,2018-12-02,55,50,56,24,51,22,80,66,29,79,75,49,57,44,44,23,49,56,80,40,54,46,59,56,6,54,43,57,22,72,43,13,56,47,35,0,38,57,18,46,0,45,40,43,23,32,70,88,36,38
48,2018-12-09,34,48,55,30,65,0,79,82,42,84,0,72,49,34,15,37,49,41,77,38,0,47,59,0,0,26,54,61,59,78,44,13,33,13,36,59,39,71,29,62,0,61,22,22,23,75,52,84,75,43
49,2018-12-16,18,52,46,50,46,0,69,67,31,52,37,44,91,35,16,36,52,35,67,43,100,20,68,41,0,58,42,71,52,64,63,14,33,40,49,29,75,86,29,70,0,65,50,45,33,30,52,76,11,54
50,2018-12-23,19,50,35,42,61,0,77,72,60,68,0,47,91,44,34,29,52,75,85,37,0,22,68,0,6,81,48,58,16,70,22,15,32,45,80,58,70,33,25,38,0,65,29,12,34,11,53,89,70,0
51,2018-12-30,19,44,29,55,72,0,64,94,76,37,0,100,58,36,31,37,54,25,95,36,46,7,58,50,6,39,47,61,39,100,89,0,51,26,66,0,86,44,28,65,22,62,55,23,42,22,44,84,18,31
52,2019-01-06,51,39,50,51,40,0,77,67,48,50,0,49,55,44,0,58,58,72,83,42,0,65,55,28,0,37,51,62,59,85,55,0,48,23,48,56,73,78,26,81,39,82,28,43,8,32,17,76,39,41
53,2019-01-13,33,46,23,39,55,22,62,68,49,39,86,35,76,45,14,21,58,40,96,39,42,33,43,55,0,50,45,67,44,68,44,13,44,24,70,14,48,28,16,45,19,61,16,42,31,0,9,83,51,26
54,2019-01-20,17,41,51,39,99,22,62,75,44,65,0,17,41,48,0,85,55,15,85,34,28,58,48,36,0,39,40,78,51,76,44,0,42,35,22,14,60,60,16,51,38,73,33,21,52,31,18,82,46,53
55,2019-01-27,33,23,59,11,25,22,21,58,20,60,0,28,69,45,71,27,39,48,33,33,14,39,55,100,0,38,22,12,67,62,0,0,61,0,46,28,47,60,14,44,0,39,21,21,53,30,44,71,38,32
