,date,ARE,ARG,AUS,AUT,BEL,BGD,BRA,CAN,CHE,CHL,CHN,COL,CZE,DEU,DNK,EGY,ESP,FIN,FRA,GBR,HKG,IDN,IND,IRL,IRN,ISR,ITA,JPN,KOR,MEX,MYS,NGA,NLD,NOR,NZL,PAK,PER,PHL,POL,PRT,ROU,RUS,SAU,SGP,SWE,THA,TUR,USA,VNM,ZAF
0,2018-01-07,68,82,50,59,80,73,33,45,54,77,58,94,58,47,72,90,79,71,73,67,77,63,66,78,37,58,74,86,96,73,75,71,62,71,58,67,95,51,95,44,100,87,91,83,74,54,76,78,52,60
1,2018-01-14,73,87,49,55,84,75,35,46,58,80,81,85,57,46,74,100,76,67,75,68,73,65,66,80,38,55,71,83,93,74,86,61,64,70,59,68,96,53,95,47,75,75,96,80,72,56,91,74,52,53
2,2018-01-21,71,87,51,64,84,79,39,48,58,75,82,83,64,48,83,99,77,69,72,71,82,64,66,81,37,52,72,83,85,77,80,56,60,77,60,66,100,53,100,44,83,76,84,81,77,54,100,77,50,52
3,2018-01-28,75,83,53,59,87,76,35,44,53,80,64,75,67,48,83,87,74,70,74,72,100,64,61,82,39,52,70,86,90,75,87,63,65,78,56,66,96,52,97,46,86,80,81,93,76,54,100,62,54,59
4,2018-02-04,71,82,58,71,86,63,37,47,55,83,80,70,66,51,81,58,70,62,71,73,76,66,61,91,41,50,68,79,91,75,86,65,73,78,65,67,89,56,97,47,96,78,84,78,75,55,74,66,59,55
5,2018-02-11,68,93,60,69,97,70,35,48,64,83,69,73,69,51,78,58,79,75,80,71,89,65,66,82,42,51,72,82,98,72,89,59,100,72,60,65,92,56,96,46,79,81,83,94,78,55,74,63,100,55
6,2018-02-18,72,85,66,68,84,77,39,55,63,79,100,74,71,50,66,58,74,72,85,69,83,62,64,82,44,53,76,85,88,76,84,63,89,72,66,70,91,51,93,47,80,89,74,94,77,53,78,65,72,58
7,2018-02-25,69,90,62,65,83,65,37,45,54,76,81,67,68,48,82,60,73,69,79,68,69,61,70,75,42,50,75,81,87,74,80,65,66,65,70,69,92,52,92,45,82,79,83,83,71,55,74,58,49,59
8,2018-03-04,73,81,64,57,87,66,38,43,55,64,66,72,59,46,100,60,72,71,75,67,57,63,68,81,45,50,69,84,83,75,84,68,58,71,70,66,84,51,89,39,75,89,75,95,76,55,75,60,48,56
9,2018-03-11,82,79,66,61,78,68,37,44,56,67,59,66,55,47,96,58,71,73,71,69,71,66,72,81,51,51,71,86,82,74,77,61,57,71,69,71,71,52,86,45,74,77,79,76,72,58,70,63,51,55
10,2018-03-18,77,82,71,56,80,75,42,42,58,72,80,78,57,49,89,55,72,69,70,70,66,66,77,85,55,50,71,88,86,78,93,61,55,70,75,75,68,55,90,39,73,78,86,75,68,64,70,65,49,58
11,2018-03-25,81,92,70,64,83,75,49,46,57,78,75,100,59,51,88,66,79,68,70,67,79,66,80,68,56,52,70,88,80,87,79,68,56,71,70,75,86,60,92,44,72,84,83,91,78,66,71,64,49,69
12,2018-04-01,79,88,80,62,84,71,36,44,56,69,55,68,62,49,74,77,69,72,67,66,67,59,77,69,54,56,70,89,86,78,86,67,59,63,90,71,63,56,90,44,79,72,87,90,75,59,69,64,47,68
13,2018-04-08,74,77,87,53,84,67,41,46,54,73,75,69,75,44,73,88,69,63,69,66,79,64,78,77,44,49,65,79,84,72,83,69,54,70,100,73,67,54,71,42,70,69,83,90,67,64,65,65,46,57
14,2018-04-15,71,83,61,56,68,68,40,54,50,72,61,69,78,42,69,64,70,71,64,62,70,61,77,81,43,48,64,81,78,72,80,73,52,62,82,67,64,59,69,47,58,70,81,86,67,61,68,70,47,54
15,2018-04-22,80,80,59,56,75,65,40,55,53,76,66,70,75,45,70,62,69,73,65,65,73,59,80,76,46,51,67,80,80,72,80,66,52,60,70,65,63,64,70,42,59,68,82,91,73,58,70,69,51,60
16,2018-04-29,73,100,66,53,78,75,42,48,55,84,83,73,89,46,67,68,72,62,71,65,68,60,80,75,44,45,70,89,81,77,81,64,54,62,71,74,72,69,84,44,62,79,81,88,70,60,65,69,54,60
17,2018-05-06,73,87,64,52,66,72,43,49,49,76,72,73,70,45,70,83,65,76,71,62,66,60,79,65,43,46,63,80,76,75,84,63,49,62,80,64,71,62,67,36,56,70,87,77,63,59,61,70,49,51
18,2018-05-13,75,82,70,53,71,74,45,45,53,75,87,78,47,42,63,93,70,66,59,63,67,65,78,75,50,47,61,82,78,75,73,58,55,60,82,83,69,71,68,36,58,66,86,83,61,52,62,69,55,56
19,2018-05-20,79,92,68,54,66,86,44,41,52,85,81,68,45,45,56,93,68,58,67,64,70,73,82,67,51,60,64,79,79,67,67,70,56,63,79,100,66,90,67,36,53,72,94,92,63,53,66,75,59,57
20,2018-05-27,90,85,75,60,66,77,49,45,53,85,70,69,48,47,63,93,69,57,66,62,83,71,82,72,56,49,64,79,88,70,80,63,57,56,87,93,75,100,78,42,64,76,98,88,64,60,75,81,64,51
21,2018-06-03,96,80,85,55,70,75,54,44,55,92,61,74,50,46,67,94,71,61,68,66,76,70,81,77,62,55,67,79,87,73,85,68,54,59,91,95,78,92,67,47,59,74,96,100,65,59,77,77,60,58
22,2018-06-10,89,86,77,70,69,92,76,41,70,90,79,78,53,70,81,76,74,62,68,75,72,75,81,82,87,72,68,81,86,80,99,72,64,70,87,93,75,45,75,70,63,86,86,83,70,56,78,54,56,63
23,2018-06-17,98,97,89,100,79,87,100,45,100,91,90,82,57,100,77,80,78,58,65,89,76,68,76,89,100,91,68,78,89,96,94,64,63,62,83,81,76,37,78,100,61,88,95,87,80,58,71,55,50,74
24,2018-06-24,100,96,100,92,78,60,87,43,86,97,97,91,55,89,70,79,76,64,69,88,80,61,76,84,81,100,74,76,79,100,74,62,60,49,90,74,75,38,79,90,60,82,93,99,72,53,66,56,52,72
25,2018-07-01,93,80,73,86,74,66,85,39,77,100,82,82,51,65,73,80,69,63,61,97,79,63,70,81,68,89,65,76,87,80,79,61,58,52,88,73,67,40,73,72,55,86,100,90,71,54,65,55,52,66
26,2018-07-08,71,87,74,68,77,66,42,36,61,92,75,66,60,54,64,74,63,53,65,84,62,60,69,72,64,69,60,77,88,77,77,61,55,54,72,73,62,38,70,48,62,73,89,90,64,54,64,49,53,62
27,2018-07-15,65,91,58,62,76,59,44,34,52,91,81,74,72,45,62,77,61,60,63,64,65,58,69,66,54,50,62,82,83,73,81,61,55,57,70,75,63,40,70,43,58,71,87,85,60,55,66,53,56,58
28,2018-07-22,67,88,63,52,69,74,46,35,48,86,70,69,70,41,62,73,62,49,66,57,69,58,69,64,54,49,63,79,78,73,79,65,45,52,67,72,70,37,64,40,58,68,86,70,64,60,65,44,56,54
29,2018-07-29,66,77,69,48,75,67,45,35,49,83,70,67,73,41,58,68,62,53,70,58,64,59,69,67,53,48,65,86,88,73,76,67,48,60,76,67,81,39,66,41,53,71,87,63,64,58,61,46,54,56
30,2018-08-05,63,80,66,52,71,73,43,34,47,82,62,64,78,42,65,65,62,56,70,60,68,59,73,79,52,49,65,83,84,69,79,60,50,56,74,65,72,41,65,40,53,68,81,87,67,56,59,51,52,61
31,2018-08-12,67,80,67,55,79,76,45,32,56,80,76,63,71,44,65,67,70,52,70,61,67,76,76,69,57,44,68,90,88,68,82,68,47,50,78,63,63,41,67,42,55,69,88,78,65,55,57,53,48,56
32,2018-08-19,78,80,66,54,69,100,46,34,50,74,83,64,54,43,69,71,63,64,67,59,68,100,83,67,59,45,69,86,78,59,100,75,52,57,77,85,61,47,67,47,56,71,89,95,65,61,71,54,44,56
33,2018-08-26,72,78,68,63,75,81,45,33,54,79,89,62,53,47,70,61,65,58,67,63,66,90,83,60,59,49,67,84,84,60,85,73,48,66,85,59,69,42,68,42,56,69,84,86,71,61,61,66,43,55
34,2018-09-02,65,80,76,60,65,69,47,35,53,75,69,62,44,46,68,60,67,62,61,62,56,73,83,68,47,39,64,81,83,62,80,75,52,61,83,60,69,40,59,38,54,58,68,81,67,61,63,75,45,55
35,2018-09-09,68,80,66,54,71,68,44,36,57,80,77,64,47,42,75,62,61,68,59,63,63,66,82,77,53,45,66,83,87,62,88,67,50,67,77,53,60,40,58,35,52,61,68,72,68,57,63,83,38,61
36,2018-09-16,67,77,69,56,69,63,44,40,56,94,67,65,47,46,68,59,64,70,62,66,62,64,85,72,61,43,61,84,86,63,87,64,53,66,71,68,60,42,59,40,50,62,71,81,76,54,48,81,37,62
37,2018-09-23,64,81,60,57,72,54,42,40,52,74,84,65,50,46,73,42,64,62,61,68,78,61,84,74,44,49,61,83,99,65,89,60,55,66,77,54,61,42,64,38,53,65,72,68,72,54,49,84,40,62
38,2018-09-30,71,86,51,56,74,62,46,43,52,76,75,64,51,51,72,41,66,65,60,64,69,60,88,75,41,45,63,79,81,64,91,63,53,67,65,59,62,42,64,37,56,65,68,74,78,54,50,98,41,68
39,2018-10-07,71,89,49,59,76,72,35,43,56,74,83,76,50,43,66,43,63,69,63,68,63,62,90,68,37,39,61,83,87,64,83,65,52,61,57,55,71,40,61,36,55,64,63,86,75,59,53,87,38,55
