,date,ARE,ARG,AUS,AUT,BEL,BGD,BRA,CAN,CHE,CHL,CHN,COL,CZE,DEU,DNK,EGY,ESP,FIN,FRA,GBR,HKG,IDN,IND,IRL,IRN,ISR,ITA,JPN,KOR,MEX,MYS,NGA,NLD,NOR,NZL,PAK,PER,PHL,POL,PRT,ROU,RUS,SAU,SGP,SWE,THA,TUR,USA,VNM,ZAF
0,2020-03-15,26,52,74,35,40,0,51,46,28,46,34,48,42,38,82,54,54,66,45,53,44,52,51,32,25,50,43,45,47,41,30,27,61,38,27,11,65,60,10,50,23,52,37,43,53,30,43,56,36,81
1,2020-03-22,0,61,59,71,68,17,53,61,49,58,99,73,70,40,32,79,48,78,67,50,48,53,45,69,25,17,49,46,57,42,35,0,51,60,18,100,37,31,6,40,0,49,13,52,51,18,14,62,33,35
2,2020-03-29,0,36,42,45,58,0,79,46,55,46,0,42,66,51,15,16,58,65,56,72,53,45,47,15,48,68,51,40,52,43,53,69,71,49,37,33,48,30,22,69,65,65,21,30,41,39,41,62,47,28
3,2020-04-05,23,52,72,69,41,0,62,45,39,72,35,66,66,45,17,47,53,26,60,62,55,34,40,47,46,51,61,42,51,49,44,28,40,14,55,23,23,35,21,30,0,42,33,31,22,10,27,61,53,43
4,2020-04-12,36,33,79,59,59,18,83,55,63,33,0,54,43,44,32,32,56,77,72,79,38,44,44,23,68,54,60,42,26,35,44,28,26,25,53,22,31,43,17,47,24,69,29,19,52,19,14,71,72,80
5,2020-04-19,72,44,52,29,69,37,57,58,46,63,98,57,47,39,48,44,53,52,60,70,53,28,67,53,0,59,65,40,49,38,76,14,51,53,92,47,31,34,20,18,45,45,17,19,73,29,14,74,50,62
6,2020-04-26,51,55,100,23,56,20,75,53,61,76,0,59,75,59,46,71,60,100,62,73,45,35,60,96,0,60,74,43,86,47,39,14,34,51,34,13,37,78,28,37,22,54,23,88,31,19,42,70,48,47
7,2020-05-03,25,60,57,41,53,0,63,50,65,44,35,81,60,40,0,59,50,71,63,83,22,49,60,70,66,59,49,46,41,53,64,0,38,25,42,37,29,36,18,73,82,61,22,0,21,28,40,68,46,70
8,2020-05-10,50,68,54,41,64,0,54,48,45,45,0,51,46,51,16,44,65,71,67,75,49,54,65,15,22,82,54,46,54,46,26,26,49,50,53,37,47,28,29,56,22,76,13,51,40,10,43,71,60,40
9,2020-05-17,25,57,68,57,44,20,76,57,74,75,33,54,60,41,67,36,72,41,68,83,48,21,52,38,91,60,80,49,55,55,48,13,60,28,28,39,52,48,19,100,44,39,14,31,32,37,29,72,79,33
10,2020-05-24,52,83,71,35,80,0,75,58,61,36,61,89,37,40,16,58,63,28,63,80,38,39,51,33,24,46,55,43,60,52,36,40,65,40,53,61,34,71,22,39,21,100,29,21,21,39,30,67,48,45
11,2020-05-31,58,81,77,23,51,31,91,48,65,60,60,59,46,47,48,56,57,34,66,79,32,65,58,70,47,50,48,47,20,39,39,0,45,40,62,66,38,54,26,46,0,58,32,49,84,39,28,70,53,31
12,2020-06-07,59,83,66,18,47,31,82,68,68,69,30,61,21,42,16,51,64,57,64,86,5,78,74,45,46,70,56,46,50,45,60,37,63,27,72,22,60,42,22,39,0,41,36,49,45,19,29,68,77,100
13,2020-06-14,47,76,82,46,45,0,86,68,46,74,31,59,78,55,100,70,63,68,69,78,27,32,68,39,99,39,60,56,30,38,73,35,49,29,36,53,34,57,9,48,22,35,23,50,47,29,44,83,39,52
14,2020-06-21,37,51,76,18,43,32,85,49,45,48,37,37,63,49,36,63,61,37,60,71,28,20,57,23,0,56,41,52,31,44,61,22,51,100,82,64,43,35,20,40,46,41,19,52,23,100,0,64,32,45
15,2020-06-28,39,76,77,18,59,16,97,60,49,60,0,70,23,42,17,64,60,41,59,81,68,27,58,24,23,99,45,53,46,50,66,22,62,41,28,0,33,50,19,20,70,52,47,53,33,30,48,74,37,38
16,2020-07-05,40,91,64,25,74,0,59,62,36,60,49,62,36,59,18,48,50,14,64,78,33,14,66,16,0,48,48,51,61,47,87,22,17,43,40,42,42,50,21,10,0,53,14,43,45,31,16,79,40,38
17,2020-07-12,14,71,58,56,87,31,88,66,36,32,25,58,100,48,56,19,39,69,58,66,39,44,46,42,24,53,58,52,37,54,83,22,37,30,60,43,39,35,12,33,0,61,19,33,59,28,34,70,45,73
18,2020-07-19,55,76,44,70,37,31,79,52,69,65,0,77,37,36,56,71,57,44,66,81,43,44,64,68,47,53,54,52,67,53,28,11,28,15,29,44,54,61,23,11,0,84,15,75,23,40,17,78,39,90
19,2020-07-26,0,84,58,46,70,0,73,76,27,51,25,54,56,49,18,21,61,60,72,72,44,31,60,50,0,52,53,50,84,48,15,25,57,15,59,25,44,66,29,22,74,58,21,77,59,51,36,80,19,25
20,2020-08-02,42,89,53,56,59,16,72,56,73,52,0,71,54,42,0,73,57,51,77,81,48,29,67,35,72,52,47,46,52,47,21,23,62,14,58,32,38,44,33,0,50,40,5,64,59,89,34,76,52,49
21,2020-08-09,41,74,65,31,69,15,91,63,25,69,30,76,65,41,35,83,57,37,73,67,43,48,43,79,23,39,68,48,78,49,41,0,36,14,55,52,13,72,100,10,0,63,10,75,47,50,48,78,37,30
22,2020-08-16,55,100,74,57,53,59,70,73,54,43,0,45,60,50,33,38,57,36,80,73,43,31,78,57,24,85,63,50,42,49,56,11,13,55,73,31,34,57,16,64,0,47,24,64,46,49,0,78,42,44
23,2020-08-23,70,98,84,69,61,15,72,63,77,50,0,60,41,61,0,38,92,56,77,81,42,37,76,41,100,63,69,55,58,44,62,11,56,13,99,31,70,37,18,11,75,57,34,75,77,40,32,77,25,80
24,2020-08-30,13,54,73,31,62,15,77,67,87,45,0,64,58,57,33,46,100,41,64,86,31,47,72,17,0,53,63,50,46,40,35,33,83,13,28,30,44,69,23,54,25,59,8,75,53,20,76,81,41,55
25,2020-09-06,51,73,70,50,67,0,82,71,79,36,0,32,64,84,17,47,84,49,68,71,37,61,67,50,23,44,48,52,41,38,55,11,75,26,57,10,84,47,22,43,100,34,18,64,64,41,15,70,44,37
26,2020-09-13,100,63,72,63,46,30,93,41,68,68,59,81,35,97,34,67,73,63,72,79,42,57,61,67,0,44,71,51,53,50,14,22,99,54,67,54,75,50,20,51,0,62,21,22,44,29,0,68,37,68
27,2020-09-20,12,62,94,55,77,28,88,75,62,73,0,61,33,85,98,48,69,57,65,78,11,66,84,17,64,38,58,56,55,42,70,44,98,27,88,22,65,57,10,31,0,50,32,66,87,30,59,70,41,33
28,2020-09-27,12,75,43,37,61,73,46,62,70,48,0,48,74,100,17,58,53,37,68,75,13,71,55,34,42,61,62,52,65,45,42,11,49,29,85,46,87,71,21,21,0,38,84,69,80,20,0,69,41,63
29,2020-10-04,12,84,74,51,80,29,63,62,81,44,40,57,51,77,52,29,69,30,64,76,65,45,66,65,42,32,72,49,61,51,85,22,54,44,22,58,61,64,12,66,47,73,100,23,58,31,15,69,26,51
30,2020-10-11,63,94,68,77,52,44,79,63,98,70,0,64,44,84,0,40,59,64,74,70,37,46,64,44,0,37,63,52,34,53,48,12,58,46,56,12,74,76,27,33,0,72,57,50,62,21,31,79,26,47
31,2020-10-18,26,99,76,100,56,15,83,70,71,40,0,58,46,88,36,49,53,64,71,84,64,26,60,33,20,60,67,58,70,44,71,84,67,0,23,36,75,100,18,43,49,64,77,36,85,11,0,80,56,58
32,2020-10-25,52,65,57,60,96,29,36,72,74,45,0,66,40,90,53,78,63,39,70,92,58,18,64,34,84,42,79,51,35,37,76,0,80,57,23,25,48,80,11,21,23,65,65,49,24,52,15,77,26,26
33,2020-11-01,36,65,82,24,64,27,70,69,59,60,25,41,47,63,0,57,70,44,67,87,30,41,68,39,0,31,79,50,100,48,40,32,100,27,41,35,55,68,15,20,23,69,54,56,68,59,74,60,34,61
34,2020-11-08,26,100,82,57,78,0,93,65,100,57,0,100,64,54,35,68,72,15,69,84,50,29,46,41,59,68,64,60,64,48,68,23,28,70,45,12,47,45,15,21,64,66,60,24,24,21,15,81,23,65
35,2020-11-15,26,65,78,31,81,30,51,82,50,65,92,56,54,51,17,68,72,62,79,88,50,41,57,50,19,86,70,60,51,48,41,12,56,41,46,61,51,50,14,43,22,91,77,61,70,41,0,85,80,65
36,2020-11-22,39,54,82,43,81,73,71,87,53,57,0,77,70,43,34,38,67,38,81,100,49,49,62,66,19,46,66,55,45,58,53,68,37,54,66,23,59,72,9,42,0,73,88,48,23,52,43,84,27,63
37,2020-11-29,71,64,69,66,53,29,61,100,68,79,31,75,45,47,0,48,60,69,81,83,63,100,67,59,19,74,77,63,83,43,94,46,66,54,79,22,79,62,13,21,23,47,64,61,46,10,57,93,43,45
38,2020-12-06,27,58,73,44,74,14,62,82,83,50,0,65,69,41,34,47,66,39,73,98,43,78,64,18,57,32,83,57,38,69,48,23,57,28,69,43,89,58,18,10,21,63,62,61,47,43,100,100,54,39
39,2020-12-13,71,49,83,33,98,15,100,76,50,49,0,74,59,44,17,81,67,32,75,71,37,40,86,27,56,77,75,58,47,75,49,24,23,71,59,43,89,63,11,11,45,73,90,86,48,38,57,94,38,70
40,2020-12-20,15,73,64,37,77,79,78,62,80,60,100,63,61,48,61,48,80,35,78,73,27,17,79,60,19,57,77,60,56,76,59,39,30,66,48,44,54,21,16,12,26,80,41,39,39,32,29,78,38,63
41,2020-12-27,0,54,50,64,63,0,66,57,67,69,38,50,38,49,19,28,76,41,100,69,53,14,64,35,19,33,100,56,55,73,44,26,65,46,73,44,51,28,23,46,0,37,22,25,24,43,15,78,28,30
42,2021-01-03,53,57,90,51,100,15,69,54,74,100,32,72,65,54,51,36,82,31,84,77,31,28,56,41,19,68,98,64,59,100,35,24,55,0,22,21,38,53,14,0,23,33,15,62,0,40,14,75,43,19
43,2021-01-10,39,41,63,43,90,30,57,75,55,33,63,70,27,48,34,81,84,31,93,89,6,30,73,73,58,44,77,64,65,62,21,0,55,14,0,11,80,64,12,11,21,42,15,12,60,50,42,75,36,53
44,2021-01-17,38,76,62,67,89,15,99,59,77,49,63,48,54,54,0,37,82,46,79,85,50,9,64,55,20,77,70,67,27,64,45,12,54,27,75,33,67,88,31,21,42,60,29,86,58,9,71,80,54,26
45,2021-01-24,25,49,80,42,58,14,75,67,72,55,32,82,33,55,0,67,71,77,73,84,100,24,60,40,0,32,80,77,60,57,26,91,59,0,77,33,61,64,27,10,0,61,23,37,35,38,60,72,100,69
46,2021-01-31,13,76,75,50,74,29,62,58,63,48,0,52,49,49,0,100,73,39,70,80,31,27,66,48,19,63,78,100,44,46,52,33,50,0,91,45,55,77,13,30,91,59,23,13,60,28,16,82,42,51
47,2021-02-07,74,53,48,32,95,40,62,56,77,45,51,55,44,53,52,71,77,24,67,86,35,28,69,24,0,74,76,88,89,55,48,90,52,14,79,42,28,63,16,30,22,60,15,66,48,39,62,82,25,66
48,2021-02-14,50,58,78,52,55,29,87,70,51,35,0,63,33,42,55,27,68,39,75,84,52,33,62,42,38,50,69,75,38,55,26,45,42,42,54,33,22,48,22,20,22,59,41,51,48,38,14,79,37,40
49,2021-02-21,37,32,61,57,39,43,61,64,30,43,37,43,33,37,18,90,72,31,68,69,24,35,72,42,19,58,68,59,44,58,13,44,24,0,43,31,45,67,15,10,68,65,18,25,12,10,45,75,42,71
50,2021-02-28,37,51,73,70,64,100,85,65,65,26,0,62,65,50,17,28,67,38,75,83,18,51,83,34,0,28,56,61,53,45,39,87,68,14,21,34,49,92,20,21,69,78,11,75,60,38,45,81,33,57
51,2021-03-07,38,59,67,70,83,57,71,50,68,47,0,47,22,49,17,37,56,47,71,63,54,29,76,100,0,48,75,56,86,49,41,43,22,14,78,57,59,57,29,31,0,72,15,51,71,20,30,88,64,57
52,2021-03-14,36,61,57,58,67,13,55,76,77,55,0,47,40,54,0,18,59,29,73,71,22,53,80,8,63,32,64,56,76,42,45,81,54,26,33,42,54,69,3,10,61,55,22,59,11,9,57,76,32,24
53,2021-03-21,64,46,74,32,71,54,68,80,45,50,35,57,76,46,17,47,77,23,71,92,29,47,75,17,0,54,86,54,80,48,28,23,72,41,34,11,49,62,24,44,44,63,27,25,35,10,29,80,30,99
54,2021-03-28,41,52,64,49,62,42,91,78,75,43,41,51,71,43,39,48,65,24,67,73,66,24,52,18,0,75,61,55,55,52,50,46,38,16,100,33,57,74,12,56,47,33,26,75,48,30,46,82,48,61
55,2021-04-04,40,48,36,46,46,28,78,65,47,51,30,59,62,44,0,54,63,69,67,74,37,18,60,35,19,77,79,53,74,42,57,54,50,14,67,32,43,82,19,32,71,51,52,12,12,21,44,74,59,64
56,2021-04-11,38,55,64,31,73,44,74,69,40,54,13,76,54,37,0,67,54,79,75,75,53,19,73,36,18,92,79,47,50,50,50,54,61,56,33,23,38,71,13,43,47,49,23,49,35,33,15,80,47,49
57,2021-04-18,12,45,75,96,64,14,77,48,57,66,72,69,40,45,18,36,66,47,78,61,29,33,51,54,0,32,71,54,76,54,76,73,57,42,44,57,53,35,16,21,23,54,31,60,12,10,44,79,41,63
58,2021-04-25,48,73,74,33,43,68,79,52,54,66,42,39,59,51,18,62,57,23,72,62,40,40,62,44,18,73,70,53,74,52,20,10,43,55,91,91,32,68,32,42,0,73,32,37,58,49,30,86,33,52
59,2021-05-02,37,64,49,19,82,30,72,44,59,72,54,62,85,46,53,71,61,46,74,76,40,41,72,17,0,79,42,59,52,47,50,31,37,28,33,36,46,53,17,22,50,40,30,36,34,0,14,77,63,80
60,2021-05-09,14,81,93,73,38,51,88,43,87,62,0,41,47,41,19,36,55,65,70,79,40,26,75,61,0,32,50,53,79,61,44,21,38,43,88,0,100,95,16,21,24,34,15,49,48,50,33,77,67,49
61,2021-05-16,50,79,95,44,74,29,81,37,39,56,29,60,65,33,54,42,60,61,73,83,18,38,83,18,19,38,73,54,85,51,40,42,72,29,44,42,39,57,18,21,0,53,14,35,12,29,16,75,66,31
62,2021-05-23,63,64,69,26,68,13,73,72,41,47,0,60,59,38,18,79,55,40,74,78,24,40,62,18,0,67,77,56,99,57,33,11,56,29,33,43,61,66,30,33,24,58,18,81,35,50,0,86,25,38
63,2021-05-30,75,69,84,27,43,41,62,52,56,54,29,61,0,48,95,45,57,33,69,75,53,42,76,29,83,71,79,51,50,37,59,34,43,31,32,42,54,69,7,34,0,52,22,95,13,49,0,78,43,26
64,2021-06-06,12,65,74,45,35,40,53,51,30,97,14,68,49,44,18,47,57,16,65,91,23,81,80,29,82,61,58,54,44,42,58,33,47,29,65,42,42,87,14,56,72,63,22,84,49,78,17,74,31,45
65,2021-06-13,49,58,70,60,50,50,70,61,41,31,0,50,51,34,0,26,59,0,60,68,48,27,98,19,63,42,49,54,44,48,85,32,23,0,64,40,91,59,16,31,0,40,27,59,37,35,81,75,22,32
66,2021-06-20,25,73,78,26,72,62,70,43,56,77,42,48,31,47,39,45,59,69,70,93,36,38,87,74,21,53,58,51,36,48,100,100,65,15,56,52,43,77,14,65,0,40,18,86,25,38,17,79,23,26
67,2021-06-27,13,50,61,20,60,12,79,60,40,67,0,41,51,35,38,64,52,25,47,75,42,9,100,47,0,71,61,49,84,53,55,32,28,31,77,22,66,100,12,42,25,40,18,49,24,55,34,86,30,50
68,2021-07-04,0,63,97,48,54,35,87,60,48,49,14,77,27,55,39,83,47,33,59,61,47,13,74,46,43,100,38,70,41,61,50,55,28,45,45,42,36,93,19,0,26,41,22,74,37,38,70,75,38,31
69,2021-07-11,0,60,74,80,88,24,92,65,32,66,27,73,25,52,21,47,62,25,71,73,42,31,78,47,84,47,41,72,53,63,55,66,34,64,33,10,55,42,11,22,0,52,36,50,53,63,37,76,37,60
70,2021-07-18,62,58,61,29,42,58,82,53,71,70,14,75,0,60,0,40,63,34,58,67,36,19,93,20,66,58,52,51,70,50,42,68,42,16,22,50,97,39,15,45,52,59,21,100,67,0,22,78,15,59
71,2021-07-25,43,64,58,82,72,26,78,46,58,61,42,82,59,60,40,88,61,8,65,83,23,35,78,28,0,39,47,52,61,51,69,44,30,31,22,10,66,36,15,22,0,72,23,36,100,58,0,81,51,45
72,2021-08-01,57,59,53,62,62,47,61,63,64,83,13,76,26,54,0,46,59,97,80,70,29,26,78,47,40,43,51,55,98,51,44,42,16,62,11,10,58,50,34,0,0,59,28,49,25,36,52,73,26,37
73,2021-08-08,29,48,85,57,78,49,84,42,64,51,25,53,61,43,38,55,48,49,85,70,42,36,86,56,0,49,61,58,82,54,27,71,32,15,68,0,43,28,16,45,52,45,13,76,24,75,52,74,34,49
74,2021-08-15,28,62,59,14,51,24,67,65,72,75,13,53,26,57,57,35,57,16,73,77,72,55,83,46,0,38,48,54,66,60,57,30,52,30,41,43,57,31,21,56,0,66,9,25,73,51,35,75,66,60
75,2021-08-22,15,57,75,36,79,39,61,72,73,51,30,51,48,63,0,38,79,71,77,77,28,43,84,43,21,36,78,54,51,51,29,62,54,16,22,21,50,57,29,24,28,64,9,42,13,30,37,91,21,46
76,2021-08-29,0,66,70,58,65,38,64,66,66,68,14,57,97,59,0,20,94,35,66,73,25,27,59,30,42,36,95,60,51,50,50,75,59,15,32,32,42,84,34,47,0,66,12,67,78,20,18,79,30,70
