,date,ARE,ARG,AUS,AUT,BEL,BGD,BRA,CAN,CHE,CHL,CHN,COL,CZE,DEU,DNK,EGY,ESP,FIN,FRA,GBR,HKG,IDN,IND,IRL,IRN,ISR,ITA,JPN,KOR,MEX,MYS,NGA,NLD,NOR,NZL,PAK,PER,PHL,POL,PRT,ROU,RUS,SAU,SGP,SWE,THA,TUR,USA,VNM,ZAF
0,2018-01-07,64,57,47,63,42,64,68,41,54,71,40,52,47,68,59,86,59,45,36,29,48,45,87,23,85,68,56,72,73,51,62,53,65,45,52,74,59,56,72,48,72,72,56,83,65,64,42,42,68,63
1,2018-01-14,71,55,47,49,52,45,65,43,52,59,41,57,60,58,55,100,52,50,37,30,74,48,87,19,84,82,56,65,71,56,67,42,66,44,43,73,76,60,88,39,85,70,94,70,62,50,41,42,63,45
2,2018-01-21,61,63,48,53,53,44,65,44,64,65,33,46,50,60,31,98,54,50,37,31,70,50,82,23,71,79,52,77,69,54,65,72,73,38,48,77,71,57,77,29,56,76,82,84,51,56,39,40,63,56
3,2018-01-28,77,56,51,54,47,56,68,43,70,56,43,46,63,58,41,76,54,78,37,28,87,49,84,20,95,91,54,67,88,59,62,56,71,58,44,61,85,62,64,42,51,65,66,85,66,61,46,39,66,45
4,2018-02-04,63,55,47,53,54,76,62,37,56,61,63,44,64,60,53,52,49,22,35,28,69,49,82,15,78,69,51,69,61,54,63,65,68,48,49,75,67,50,64,32,62,68,89,79,71,65,49,39,74,49
5,2018-02-11,81,58,51,59,56,82,71,41,51,50,69,47,54,59,34,43,52,69,35,29,62,50,76,17,77,59,57,72,95,52,63,55,64,42,35,77,48,61,76,38,66,84,71,63,57,57,30,39,100,53
6,2018-02-18,70,60,52,57,55,64,75,37,55,63,64,52,51,62,28,43,48,52,39,27,80,49,81,18,56,54,62,63,65,52,55,39,68,37,31,82,56,59,63,38,68,73,64,63,70,48,38,38,83,46
7,2018-02-25,49,59,47,64,52,47,73,40,56,62,25,48,58,61,42,49,47,45,36,25,63,49,82,19,73,57,58,60,66,48,53,75,69,32,41,82,86,54,63,36,69,79,72,74,47,71,35,36,81,42
8,2018-03-04,64,57,48,52,49,61,68,39,61,43,46,53,51,59,45,40,46,40,39,27,60,50,83,16,58,63,52,70,77,49,54,48,72,35,41,75,56,54,72,35,60,60,70,63,78,44,43,35,76,56
9,2018-03-11,57,54,46,65,54,76,73,39,58,56,36,50,46,59,48,43,45,50,38,26,61,47,85,19,63,51,53,65,61,44,60,74,65,26,47,79,59,46,88,30,70,73,66,72,71,52,31,37,78,41
10,2018-03-18,71,63,51,57,46,74,67,38,55,47,22,37,61,57,56,47,48,79,38,28,78,49,89,23,47,63,55,61,56,42,56,51,59,16,41,77,58,51,77,39,64,79,74,78,46,54,40,38,84,43
11,2018-03-25,84,77,52,90,63,64,90,48,74,65,28,64,83,78,47,52,45,52,45,29,84,47,87,20,56,93,64,62,61,48,56,60,82,67,45,68,72,41,100,46,76,62,63,68,65,73,30,40,77,56
12,2018-04-01,86,59,49,67,74,54,70,47,59,35,8,54,55,54,32,49,44,56,50,30,52,46,78,19,63,65,52,62,58,49,58,69,81,42,32,83,60,40,49,43,78,76,78,70,65,60,45,41,80,54
13,2018-04-08,61,57,53,41,50,49,60,40,56,40,25,68,55,55,49,58,46,22,39,26,70,45,85,19,71,67,53,78,75,45,56,41,77,42,28,82,62,47,51,33,55,68,62,80,49,56,38,36,82,41
14,2018-04-15,70,60,51,60,49,60,65,38,52,62,13,45,61,57,62,41,42,34,38,22,60,49,80,17,74,58,51,71,76,46,57,65,65,26,39,69,51,38,54,30,53,51,58,69,42,50,31,37,75,62
15,2018-04-22,100,71,56,53,60,55,70,36,58,59,75,55,48,67,34,50,50,55,42,25,66,46,79,16,81,54,52,77,61,46,54,44,79,32,50,74,71,48,57,29,53,58,69,79,41,55,29,36,82,43
16,2018-04-29,96,54,52,54,67,71,75,34,57,69,38,53,57,77,41,51,48,57,44,24,73,44,84,14,66,69,50,77,60,43,55,65,98,39,46,71,52,40,52,36,62,58,71,75,45,55,28,33,85,46
17,2018-05-06,85,59,55,52,63,44,73,38,44,55,38,57,59,70,41,67,45,53,45,24,74,43,80,16,75,66,52,75,60,44,47,51,91,27,45,61,81,36,54,34,67,69,68,72,44,43,33,34,79,65
18,2018-05-13,77,58,51,58,54,58,63,37,51,59,25,57,40,64,72,86,45,40,37,23,52,69,88,15,82,76,50,66,59,42,86,41,87,36,45,91,37,46,52,29,51,68,90,84,67,60,31,35,79,58
19,2018-05-20,93,68,54,60,43,100,76,37,54,65,25,47,58,66,55,76,44,35,38,21,81,69,83,16,77,70,46,71,81,44,100,57,79,48,44,95,61,52,70,29,62,69,97,86,50,53,36,34,82,59
20,2018-05-27,89,55,57,45,56,73,71,34,44,65,19,55,46,54,32,73,42,42,36,24,92,66,84,16,84,86,46,64,57,39,95,62,61,27,44,84,78,42,56,37,50,56,89,92,42,35,34,38,82,56
21,2018-06-03,75,63,60,47,42,84,75,38,50,51,26,56,52,55,33,80,42,23,36,22,78,52,80,17,85,66,47,67,90,43,71,26,76,49,44,97,54,100,63,36,50,58,77,74,49,75,37,35,87,51
22,2018-06-10,86,58,56,45,53,94,72,38,35,64,31,76,53,53,43,54,39,62,32,23,58,67,85,16,72,56,45,74,70,43,75,60,74,37,47,75,57,72,52,34,58,48,45,65,43,62,27,36,80,60
23,2018-06-17,67,55,53,38,33,62,82,37,35,54,28,54,48,53,46,54,39,69,29,23,78,42,89,15,61,59,40,64,68,38,56,38,61,29,49,89,78,78,53,25,58,68,66,78,42,59,35,35,76,45
24,2018-06-24,77,53,53,43,34,61,73,33,41,51,46,38,56,51,52,67,39,46,28,21,60,44,89,16,66,65,48,60,51,44,58,64,59,55,41,93,74,81,57,32,62,56,65,78,46,44,35,36,73,43
