,date,ARE,ARG,AUS,AUT,BEL,BGD,BRA,CAN,CHE,CHL,CHN,COL,CZE,DEU,DNK,EGY,ESP,FIN,FRA,GBR,HKG,IDN,IND,IRL,IRN,ISR,ITA,JPN,KOR,MEX,MYS,NGA,NLD,NOR,NZL,PAK,PER,PHL,POL,PRT,ROU,RUS,SAU,SGP,SWE,THA,TUR,USA,VNM,ZAF
27,2018-07-15,42,62,84,59,49,66,68,73,45,71,72,67,69,47,77,75,71,50,58,78,41,36,43,69,64,72,52,82,57,38,75,43,58,55,84,61,48,75,34,72,52,70,59,67,63,40,45,72,60,82
28,2018-07-22,35,73,93,50,60,73,69,71,55,74,45,79,63,45,74,68,69,55,62,75,66,60,40,65,61,72,48,90,61,38,79,53,51,75,94,66,42,73,36,84,59,62,58,64,66,40,43,73,52,87
29,2018-07-29,39,79,93,61,55,65,77,74,48,82,28,78,43,51,81,52,69,63,57,76,52,71,42,56,69,62,46,95,55,40,83,51,56,52,83,85,44,86,30,65,45,68,46,76,74,45,51,71,62,92
30,2018-08-05,48,76,97,37,58,71,82,72,65,95,69,76,56,55,63,44,62,62,60,74,42,61,40,69,72,66,48,98,66,49,84,42,55,60,81,77,35,83,38,62,60,75,69,61,87,45,50,73,62,76
31,2018-08-12,42,75,99,57,62,81,82,72,59,86,51,85,72,54,88,48,64,78,60,78,46,51,39,70,67,69,46,89,53,60,77,36,57,78,88,76,46,70,33,69,53,74,47,63,88,49,39,77,64,93
32,2018-08-19,46,83,89,58,63,49,91,70,49,94,59,80,65,58,88,37,61,93,67,83,56,46,38,70,65,72,52,91,67,100,67,34,57,63,89,65,54,69,40,55,46,74,50,72,78,58,34,79,72,86
33,2018-08-26,44,75,91,47,84,84,91,74,64,87,86,84,80,58,75,47,68,43,69,82,62,62,39,78,67,74,51,97,69,98,62,49,54,96,92,73,51,66,38,74,55,82,70,58,82,53,41,79,70,81
34,2018-09-02,69,82,96,63,100,84,82,85,71,80,43,87,97,59,86,44,84,77,90,90,66,61,42,82,64,71,65,91,74,91,66,40,72,81,74,88,49,69,39,69,54,85,67,67,81,74,59,82,67,73
35,2018-09-09,64,81,94,54,74,64,94,93,52,71,68,70,80,58,75,43,76,51,94,100,54,52,41,89,65,54,64,98,68,78,80,54,73,76,83,74,51,71,45,88,72,92,87,71,69,77,56,81,85,80
36,2018-09-16,69,77,94,63,73,63,93,94,62,57,60,83,67,69,71,46,86,60,88,96,45,69,39,89,67,67,69,92,71,79,80,66,73,73,83,83,50,68,46,75,84,87,85,70,80,69,77,82,68,79
