,date,ARE,ARG,AUS,AUT,BEL,BGD,BRA,CAN,CHE,CHL,CHN,COL,CZE,DEU,DNK,EGY,ESP,FIN,FRA,GBR,HKG,IDN,IND,IRL,IRN,ISR,ITA,JPN,KOR,MEX,MYS,NGA,NLD,NOR,NZL,PAK,PER,PHL,POL,PRT,ROU,RUS,SAU,SGP,SWE,THA,TUR,USA,VNM,ZAF
0,2018-01-07,85,100,85,79,86,71,94,89,75,96,87,87,71,92,86,74,91,81,39,95,99,86,66,81,60,79,95,79,85,100,92,71,100,75,70,82,100,85,86,80,83,92,91,22,92,99,93,90,70,61
1,2018-01-14,77,98,89,77,84,100,96,90,96,96,68,85,80,82,81,80,99,84,39,90,85,85,67,95,60,85,90,82,84,97,93,70,68,90,85,83,98,91,83,84,77,88,90,20,89,90,92,85,68,64
2,2018-01-21,80,98,89,81,91,99,93,90,83,100,68,88,77,79,85,75,96,76,40,95,80,90,69,95,60,81,95,79,82,99,92,69,64,78,75,87,97,87,89,87,83,89,77,20,91,93,88,87,66,61
3,2018-01-28,84,99,88,82,89,86,94,90,85,93,88,86,80,78,80,80,96,80,40,93,100,89,66,90,58,88,91,85,85,93,91,68,67,87,90,100,96,84,83,84,80,91,76,18,93,90,91,94,69,67
4,2018-02-04,89,91,93,85,86,81,94,82,87,91,89,88,81,83,87,81,91,67,45,93,89,87,64,86,61,87,91,81,80,100,85,75,66,84,95,83,99,89,89,83,80,92,82,18,86,91,95,86,77,70
5,2018-02-11,77,100,92,76,87,92,99,87,84,83,96,85,79,75,74,72,92,71,42,89,97,84,67,86,61,81,88,89,81,98,100,77,65,73,82,91,92,91,89,96,78,89,90,20,85,80,97,90,100,70
6,2018-02-18,100,92,95,78,83,90,89,86,81,78,100,86,77,77,75,80,99,67,40,91,90,87,66,85,57,81,86,84,82,100,78,70,62,81,82,81,93,83,89,91,79,91,90,21,83,88,98,89,71,71
7,2018-02-25,86,91,92,83,81,84,92,86,74,85,73,79,75,77,80,92,90,71,36,82,98,91,70,78,60,100,81,85,81,96,84,78,60,81,75,88,90,82,87,88,72,86,92,19,82,80,96,89,65,75
8,2018-03-04,87,87,94,89,88,75,89,82,79,92,82,85,86,75,83,100,96,79,39,92,91,94,64,94,67,94,84,90,88,92,84,71,63,85,82,92,92,83,87,89,72,94,90,19,84,80,99,90,66,72
9,2018-03-11,78,94,97,89,82,67,92,87,82,87,63,80,76,78,80,86,91,76,40,90,94,91,66,95,73,92,90,82,86,95,82,67,67,77,82,82,93,83,87,83,76,83,87,20,91,81,93,87,65,70
10,2018-03-18,85,92,92,79,85,75,90,86,81,97,82,81,83,77,75,83,90,86,40,88,80,98,69,89,82,83,90,87,91,97,86,75,63,78,89,86,88,83,90,89,70,90,90,19,89,74,97,89,66,74
11,2018-03-25,90,94,94,82,90,87,95,88,77,92,83,85,76,75,72,79,88,73,40,93,85,86,70,85,77,77,86,86,85,97,88,81,64,86,85,94,94,83,86,87,78,88,83,19,83,70,100,87,65,79
12,2018-04-01,94,90,86,73,83,81,86,85,82,77,76,76,83,76,69,83,85,72,38,82,90,80,65,83,61,87,87,87,89,87,90,72,62,71,77,84,88,77,88,84,81,88,93,21,82,66,97,89,64,68
13,2018-04-08,86,86,90,77,78,85,87,81,75,91,70,82,79,71,75,80,86,79,37,85,91,84,64,93,61,76,86,83,99,92,82,69,62,84,73,88,86,77,84,82,82,89,91,20,74,72,92,84,63,65
14,2018-04-15,85,93,84,82,82,74,91,86,76,89,94,80,74,74,78,84,91,73,37,90,81,85,68,100,62,86,88,91,86,94,86,79,60,83,75,82,89,76,88,82,72,91,100,21,81,68,92,89,63,66
15,2018-04-22,78,88,89,95,92,68,95,80,71,86,89,81,86,74,76,73,93,84,38,90,83,81,66,77,62,85,81,85,86,90,84,76,60,79,78,87,90,83,90,81,78,92,89,22,82,65,92,90,62,70
16,2018-04-29,75,87,90,78,83,81,96,85,78,83,94,75,77,80,73,72,91,62,38,92,84,76,67,83,65,74,87,90,83,91,85,79,72,85,100,87,93,78,91,82,85,98,84,23,75,66,89,90,64,69
17,2018-05-06,72,87,88,80,87,82,93,88,86,90,72,79,83,91,72,73,90,78,40,93,79,79,67,85,62,78,91,89,85,95,78,82,78,67,90,82,96,80,82,92,77,90,84,22,80,67,90,92,59,76
18,2018-05-13,74,87,85,72,82,76,93,82,82,89,66,79,76,83,65,79,92,79,38,95,89,79,67,88,62,74,91,84,85,91,81,80,73,78,96,69,89,84,85,87,74,90,77,20,83,78,82,89,59,69
19,2018-05-20,78,89,93,83,81,66,90,89,84,89,81,79,78,89,70,67,88,80,39,94,98,100,68,92,63,76,89,80,98,92,82,83,79,76,87,73,89,81,91,82,77,94,67,22,87,100,84,96,63,65
20,2018-05-27,70,91,91,80,79,79,94,85,90,83,77,75,78,88,83,57,93,66,40,91,87,85,70,94,65,80,90,89,93,89,75,78,78,100,87,77,86,82,94,85,84,93,64,21,77,77,83,88,62,75
21,2018-06-03,79,89,92,81,77,78,91,87,81,85,66,85,86,84,78,59,94,67,44,90,70,80,68,81,58,71,93,84,100,93,70,82,76,72,84,84,85,100,93,85,75,87,65,23,79,90,88,87,61,70
22,2018-06-10,84,78,93,79,86,79,94,87,86,80,69,74,84,81,69,63,89,74,45,88,85,75,71,83,66,82,91,81,93,90,85,82,80,72,82,73,84,97,88,85,74,92,83,21,77,83,92,87,52,75
23,2018-06-17,89,78,88,78,90,62,85,88,98,80,51,74,79,84,70,66,95,73,90,88,77,58,75,89,63,83,100,82,86,85,75,79,70,65,95,73,83,95,84,81,72,91,98,19,77,74,85,81,49,77
24,2018-06-24,74,74,85,79,80,56,87,83,67,78,77,70,83,76,68,67,87,75,40,88,73,58,71,88,68,77,87,87,81,82,75,74,72,70,99,66,84,95,85,74,68,91,95,17,67,70,80,82,47,82
