,date,ARE,ARG,AUS,AUT,BEL,BGD,BRA,CAN,CHE,CHL,CHN,COL,CZE,DEU,DNK,EGY,ESP,FIN,FRA,GBR,HKG,IDN,IND,IRL,IRN,ISR,ITA,JPN,KOR,MEX,MYS,NGA,NLD,NOR,NZL,PAK,PER,PHL,POL,PRT,ROU,RUS,SAU,SGP,SWE,THA,TUR,USA,VNM,ZAF
27,2018-07-15,33,37,68,41,46,50,42,43,80,38,20,62,36,67,44,32,24,36,56,60,73,31,85,36,55,64,41,78,34,20,69,55,28,34,81,63,41,75,41,43,50,24,10,75,42,58,16,59,49,59
28,2018-07-22,33,49,76,36,42,60,64,42,30,73,21,79,51,66,39,32,27,72,53,53,69,73,83,38,69,21,42,62,50,22,82,55,34,10,60,71,33,68,33,35,39,21,27,67,45,51,24,58,34,69
29,2018-07-29,28,37,75,54,40,52,41,44,50,84,30,94,31,67,65,56,24,34,55,58,34,99,98,65,51,43,38,72,44,31,81,64,29,44,58,78,16,67,22,41,38,22,21,78,51,69,15,56,28,59
30,2018-08-05,62,37,71,44,58,56,45,43,73,72,30,75,50,78,38,70,20,27,46,62,100,94,89,28,43,53,35,63,32,28,61,72,28,46,75,76,54,69,25,61,19,21,24,61,72,79,22,60,62,47
31,2018-08-12,41,34,77,58,53,42,73,50,46,82,49,83,55,63,60,55,20,60,52,62,42,67,90,32,90,32,50,65,67,38,76,37,54,49,31,63,41,70,18,58,42,14,31,81,55,65,11,61,28,65
32,2018-08-19,41,37,73,48,52,50,66,47,61,100,29,58,65,73,60,35,27,60,63,62,53,56,96,46,70,44,46,89,49,43,56,39,33,69,55,66,56,61,31,22,34,21,16,59,34,63,33,55,41,52
33,2018-08-26,57,41,78,51,57,82,66,44,52,49,59,72,44,81,43,67,18,27,68,68,39,83,84,39,76,22,56,81,60,26,63,37,34,32,51,75,75,61,34,64,36,32,31,90,70,58,29,61,57,59
34,2018-09-02,46,22,67,94,72,20,58,45,48,58,37,89,39,80,73,56,21,47,85,62,28,86,100,62,51,34,37,62,38,57,75,58,69,36,62,65,45,71,39,28,34,42,20,83,45,65,36,62,46,53
35,2018-09-09,53,22,69,59,74,33,50,51,79,50,35,53,24,81,99,49,23,33,78,70,41,70,75,46,44,59,38,85,57,34,61,24,61,32,51,72,85,60,28,56,56,44,46,61,38,63,44,62,60,68
36,2018-09-16,62,44,64,75,46,41,58,53,79,44,36,63,39,89,76,62,28,100,83,73,46,73,80,49,49,70,60,71,37,39,60,64,45,20,58,84,30,70,32,28,53,49,52,75,74,75,32,65,24,69
37,2018-09-23,45,50,60,51,60,45,68,55,56,75,18,65,54,71,54,55,26,27,78,67,74,67,84,30,37,23,53,81,48,33,83,45,50,57,51,70,41,73,31,28,21,30,33,49,37,86,45,67,34,64
38,2018-09-30,49,35,75,47,76,55,68,68,82,46,44,73,33,72,53,63,30,61,79,74,72,61,89,56,41,33,36,85,57,35,72,81,37,38,62,88,41,58,25,87,32,41,60,45,49,69,42,74,46,59
39,2018-10-07,53,30,67,83,42,63,47,67,70,76,27,57,68,85,50,94,22,35,75,76,79,61,91,66,50,21,47,67,56,48,81,67,32,39,76,77,46,71,32,28,39,62,17,57,73,48,37,80,31,75
40,2018-10-14,90,48,67,68,46,41,65,65,52,49,26,56,38,80,54,100,28,71,79,73,34,55,78,75,58,32,56,80,74,42,69,81,27,42,57,80,42,62,36,21,45,54,33,83,55,48,24,78,42,61
41,2018-10-21,61,33,78,20,73,66,56,68,67,95,85,86,71,78,52,42,32,63,73,80,46,47,81,74,7,31,61,77,63,42,64,37,50,58,57,66,58,66,25,64,65,55,44,76,49,47,60,79,35,74
42,2018-10-28,45,54,77,63,66,56,50,82,76,34,26,84,23,78,44,60,24,61,62,85,42,50,89,56,29,21,52,86,43,47,72,60,39,62,64,80,45,45,16,30,52,48,47,67,71,77,37,91,42,62
43,2018-11-04,52,51,90,61,40,63,59,94,73,76,17,74,46,90,60,86,27,40,76,90,55,44,77,85,44,61,56,77,84,48,72,77,55,33,51,64,87,100,38,49,66,65,53,85,46,85,54,93,38,83
44,2018-11-11,60,50,82,71,68,38,51,95,59,63,50,60,23,84,82,85,31,90,85,89,60,46,74,72,42,31,45,84,51,43,66,50,43,47,70,78,57,85,31,29,31,75,31,85,23,98,40,100,47,76
