,date,ARE,ARG,AUS,AUT,BEL,BGD,BRA,CAN,CHE,CHL,CHN,COL,CZE,DEU,DNK,EGY,ESP,FIN,FRA,GBR,HKG,IDN,IND,IRL,IRN,ISR,ITA,JPN,KOR,MEX,MYS,NGA,NLD,NOR,NZL,PAK,PER,PHL,POL,PRT,ROU,RUS,SAU,SGP,SWE,THA,TUR,USA,VNM,ZAF
0,2018-01-07,0,49,46,0,53,0,54,32,100,67,0,32,0,97,66,51,55,0,56,51,62,15,22,19,42,34,36,66,35,25,22,28,6,49,40,0,5,51,0,15,0,0,0,0,20,65,19,89,20,30
1,2018-01-14,0,0,41,26,68,0,59,35,42,33,0,19,0,48,0,0,48,0,52,69,59,15,49,56,35,0,60,15,0,37,65,66,31,25,39,0,10,58,0,15,0,0,0,20,40,77,19,80,30,15
2,2018-01-21,20,23,37,0,73,0,65,46,61,16,0,18,38,29,33,96,28,0,52,53,20,16,38,55,33,0,23,46,0,40,43,26,19,25,32,0,20,25,31,29,71,0,20,40,40,71,13,100,24,59
3,2018-01-28,20,35,73,0,82,0,53,55,41,17,68,36,0,29,0,0,78,24,55,65,62,19,64,0,50,0,35,51,72,20,44,40,6,0,39,0,15,50,0,88,0,34,20,0,40,69,7,82,32,44
4,2018-02-04,0,57,69,0,56,0,65,42,53,0,0,60,37,20,0,52,70,0,48,69,20,14,16,0,67,34,46,56,72,24,0,14,13,25,0,0,15,100,0,29,37,0,0,81,100,75,33,79,86,14
5,2018-02-11,40,12,65,53,47,0,62,43,39,35,0,56,37,10,36,0,90,0,48,53,0,13,37,19,51,0,47,26,20,30,0,41,33,0,44,0,15,43,0,0,0,33,20,46,61,85,25,66,14,0
6,2018-02-18,20,45,32,26,57,0,51,42,43,16,100,40,37,100,0,0,79,0,46,56,53,21,52,0,34,0,23,46,18,31,43,14,32,26,0,65,10,59,31,0,0,0,0,21,0,66,20,90,58,15
7,2018-02-25,19,22,52,0,50,0,100,46,40,16,0,72,0,20,33,51,81,25,41,44,0,17,42,0,18,35,11,35,0,12,21,14,13,25,60,0,29,25,0,0,0,16,0,39,0,52,6,83,46,57
8,2018-03-04,20,54,72,26,38,0,68,46,48,31,0,24,37,78,0,0,65,0,46,47,16,21,40,19,93,34,11,35,73,43,42,13,13,0,15,33,19,73,0,56,76,0,0,0,20,56,20,88,24,0
9,2018-03-11,20,42,32,0,62,0,69,41,37,0,57,15,0,10,33,0,81,24,45,53,0,23,60,19,39,0,34,41,18,28,21,14,0,0,45,0,19,16,31,0,37,0,0,20,0,34,13,77,16,58
10,2018-03-18,20,41,36,0,52,0,48,51,55,14,0,17,0,70,0,0,67,24,40,78,16,17,30,0,46,34,35,20,18,30,63,14,6,26,22,33,13,25,0,15,0,0,0,20,60,27,13,92,32,16
11,2018-03-25,21,12,29,0,39,0,65,40,47,0,0,10,0,42,0,50,57,50,40,62,100,22,56,20,0,70,37,46,18,20,63,30,6,0,31,34,14,28,0,15,0,0,0,0,21,23,20,75,8,33
12,2018-04-01,0,44,41,0,34,0,92,51,11,100,0,41,0,21,0,0,48,0,38,32,18,13,30,0,40,0,51,20,17,26,21,28,19,51,23,0,13,26,0,56,0,17,0,100,0,20,28,71,13,46
13,2018-04-08,20,63,40,28,51,0,81,51,40,15,0,32,0,30,0,0,67,24,42,56,49,17,68,37,35,0,36,21,70,22,62,14,6,0,36,0,47,25,0,28,0,0,0,39,41,20,14,70,26,15
14,2018-04-15,61,42,45,0,20,0,58,47,19,29,50,82,0,21,34,52,36,24,35,58,16,17,30,19,35,69,60,51,35,22,21,14,0,25,55,0,17,8,0,43,42,0,0,39,20,15,14,67,29,44
15,2018-04-22,40,51,37,0,66,0,69,44,45,15,0,41,0,20,0,0,100,24,33,61,64,15,35,18,90,63,12,40,18,20,0,0,0,50,0,0,12,17,0,58,0,18,0,19,59,22,7,88,21,47
16,2018-04-29,41,21,64,0,44,0,37,50,47,30,0,51,0,52,0,0,80,0,33,45,33,16,38,19,19,0,12,10,18,39,0,0,13,0,45,0,9,17,0,73,0,0,0,0,41,12,28,72,49,31
17,2018-05-06,0,30,52,0,34,0,98,51,35,15,0,16,77,31,0,0,85,0,31,60,48,18,43,0,39,64,35,71,34,48,21,0,54,26,37,68,9,42,32,14,0,19,0,39,0,16,27,86,42,44
18,2018-05-13,0,21,40,0,27,0,65,40,36,30,50,0,0,69,69,55,100,100,30,67,66,10,69,20,19,34,35,75,50,32,63,14,13,27,15,0,22,17,0,29,40,0,0,79,21,21,0,70,16,15
19,2018-05-20,0,35,44,0,35,0,57,36,37,30,0,32,0,21,0,0,79,0,33,58,51,30,65,20,39,35,23,35,52,26,0,0,6,0,29,0,25,17,33,28,0,0,0,0,21,49,7,71,5,31
