,date,ARE,ARG,AUS,AUT,BEL,BGD,BRA,CAN,CHE,CHL,CHN,COL,CZE,DEU,DNK,EGY,ESP,FIN,FRA,GBR,HKG,IDN,IND,IRL,IRN,ISR,ITA,JPN,KOR,MEX,MYS,NGA,NLD,NOR,NZL,PAK,PER,PHL,POL,PRT,ROU,RUS,SAU,SGP,SWE,THA,TUR,USA,VNM,ZAF
0,2018-01-07,88,28,68,60,62,89,58,86,71,35,71,32,72,69,88,38,71,66,67,89,55,50,95,71,52,77,41,73,61,60,70,64,68,67,39,74,30,81,61,78,72,55,63,66,78,22,65,90,44,41
1,2018-01-14,95,41,72,59,57,68,55,88,53,43,61,55,72,58,67,54,92,85,63,100,60,41,95,65,66,59,45,88,62,58,77,60,70,70,54,85,50,79,79,26,66,59,51,73,82,24,65,89,40,46
2,2018-01-21,86,58,69,55,90,83,62,89,67,46,63,38,68,70,57,48,73,60,67,94,68,40,91,70,67,99,44,73,67,73,69,78,71,62,61,83,44,79,61,81,69,62,49,62,66,25,51,95,51,43
3,2018-01-28,88,38,91,51,56,73,63,93,70,53,87,43,50,76,64,55,89,66,65,97,79,40,94,87,71,66,46,79,63,68,69,83,81,76,61,78,34,83,55,72,82,57,63,72,66,20,50,100,50,53
4,2018-02-04,75,28,85,42,48,59,83,84,69,40,60,65,59,70,75,55,89,56,70,91,83,43,93,85,57,69,48,67,54,61,67,74,67,56,70,86,75,84,51,91,43,68,65,71,62,20,61,98,40,67
5,2018-02-11,86,50,87,58,55,71,69,82,74,22,33,54,67,70,58,55,75,57,69,80,46,40,92,74,52,65,37,66,62,61,49,67,70,81,81,97,44,73,67,53,72,55,52,48,52,19,58,96,18,71
6,2018-02-18,91,71,97,48,61,89,66,74,70,45,50,62,92,73,77,63,83,80,69,86,54,52,94,92,70,83,46,67,55,64,82,88,70,67,79,75,47,86,68,69,67,42,58,59,68,21,77,95,28,83
7,2018-02-25,91,55,92,55,79,88,65,85,63,74,78,63,58,67,46,62,87,70,65,80,74,48,90,70,62,61,39,65,58,62,82,78,69,74,84,72,53,99,73,63,56,49,56,66,66,21,67,96,42,77
8,2018-03-04,83,44,100,42,60,81,72,89,84,56,57,64,55,67,56,66,70,74,55,87,69,52,94,74,75,95,41,73,73,70,90,85,81,62,100,84,62,90,74,75,54,47,69,77,72,23,63,98,47,87
9,2018-03-11,64,60,89,53,71,73,71,76,81,41,67,60,52,60,77,64,81,54,70,87,64,54,96,84,66,87,43,70,70,66,96,80,91,83,84,72,44,95,63,69,66,54,64,84,88,20,70,89,46,100
10,2018-03-18,60,50,96,63,77,76,81,83,74,60,85,47,75,67,70,59,79,60,61,91,68,58,91,74,45,81,41,64,65,61,82,85,66,82,83,76,56,89,58,49,55,70,62,73,61,20,66,88,42,79
11,2018-03-25,59,51,80,47,77,73,59,76,60,52,78,38,74,65,58,56,59,69,67,72,63,57,94,64,43,49,40,67,65,51,95,71,77,49,69,74,67,59,60,46,51,47,53,68,74,19,59,86,50,68
12,2018-04-01,57,40,82,41,56,69,63,78,67,68,59,57,56,59,57,44,85,71,54,61,56,61,91,64,50,67,35,70,76,61,79,70,69,56,85,74,82,61,56,90,66,62,44,83,68,17,63,87,44,72
13,2018-04-08,74,56,83,72,67,81,65,82,44,50,72,71,47,70,64,47,96,67,64,72,73,55,87,73,55,37,38,84,75,55,85,64,64,57,70,77,43,55,68,52,53,51,52,74,71,11,59,92,47,97
14,2018-04-15,74,51,87,60,55,92,58,77,62,53,86,72,59,63,66,55,68,76,61,83,61,59,87,95,57,60,40,77,65,57,83,66,84,47,54,88,63,53,65,58,42,51,80,67,81,14,51,92,45,82
15,2018-04-22,76,60,86,44,71,60,76,70,52,38,69,57,57,64,76,58,67,63,58,87,62,52,88,67,61,56,30,100,66,68,72,81,73,53,65,85,48,56,43,86,61,55,49,77,63,19,61,94,43,71
16,2018-04-29,72,87,93,38,43,71,65,71,70,65,58,50,68,62,41,60,72,40,48,84,66,50,86,72,61,68,38,48,60,45,65,88,61,72,80,59,45,55,52,49,74,38,63,57,68,18,55,93,35,63
17,2018-05-06,76,59,88,52,55,62,69,69,58,57,80,48,63,58,77,56,80,56,43,80,74,49,90,48,65,52,44,96,63,54,59,80,69,57,81,82,68,59,45,48,48,49,58,66,54,20,56,89,52,64
